t_s,cmd_turns,pos_turns,vel_tps,trq_Nm
10.38,-0.03384,-0.03151,-0,0.029
10.39,-0.03358,-0.03151,0.0042,0.0236
10.4,-0.03331,-0.03143,-0,0.0328
10.41,-0.03306,-0.03153,-0.0004,0.0373
10.42,-0.03281,-0.03136,-0.0008,0.0437
10.43,-0.03256,-0.03146,-0.0007,0.0418
10.44,-0.03231,-0.03146,-0,0.0409
10.45,-0.03205,-0.03151,-0.0002,0.0436
10.46,-0.0318,-0.03144,-0.0018,0.0464
10.47,-0.03155,-0.03144,0.0018,0.0475
10.48,-0.03131,-0.03146,0.0025,0.0526
10.49,-0.03106,-0.03145,0.0014,0.0583
10.5,-0.03082,-0.03136,-0.001,0.0501
10.51,-0.03057,-0.0315,-0.001,0.0542
10.52,-0.03033,-0.03149,-0.001,0.0696
10.53,-0.03008,-0.03151,0.0012,0.0605
10.54,-0.02984,-0.03148,-0.0001,0.0489
10.55,-0.0296,-0.03146,-0.0018,0.0616
10.56,-0.02936,-0.03145,-0.0016,0.0663
10.57,-0.02912,-0.03141,0.0007,0.0703
10.58,-0.02888,-0.0314,0.0008,0.0698
10.59,-0.02864,-0.03135,0.0001,0.0611
10.6,-0.02841,-0.03131,0.0035,0.0803
10.61,-0.02817,-0.0314,0.0021,0.0782
10.62,-0.02794,-0.03141,0.0014,0.0802
10.63,-0.02771,-0.03137,0.0045,0.0713
10.64,-0.02748,-0.0313,0.0076,0.0953
10.65,-0.02725,-0.03124,0.0093,0.0929
10.66,-0.02701,-0.03119,0.008,0.096
10.67,-0.02678,-0.03106,0.0087,0.0909
10.68,-0.02656,-0.03097,0.012,0.0877
10.69,-0.02633,-0.03085,0.0115,0.0778
10.7,-0.02611,-0.03071,0.013,0.1116
10.71,-0.02588,-0.03066,0.0146,0.104
10.72,-0.02566,-0.03063,0.0146,0.1063
10.73,-0.02544,-0.03041,0.0161,0.1079
10.74,-0.02522,-0.03028,0.0214,0.1003
10.75,-0.025,-0.03,0.0196,0.1052
10.76,-0.02478,-0.02987,0.0235,0.0902
10.77,-0.02456,-0.02969,0.024,0.1117
10.78,-0.02435,-0.02967,0.0276,0.0664
10.79,-0.02413,-0.02929,0.0301,0.1075
10.8,-0.02391,-0.0291,0.035,0.1092
10.81,-0.0237,-0.0287,0.0351,0.0998
10.82,-0.02349,-0.0284,0.0429,0.0796
10.83,-0.02328,-0.02825,0.0449,0.1193
10.84,-0.02308,-0.02784,0.0467,0.1005
10.85,-0.02287,-0.02742,0.049,0.079
10.86,-0.02266,-0.02705,0.0521,0.0883
10.87,-0.02245,-0.02669,0.0551,0.1076
10.88,-0.02225,-0.02629,0.0565,0.0737
10.89,-0.02205,-0.02595,0.0621,0.0988
10.9,-0.02185,-0.02545,0.0587,0.0836
10.91,-0.02165,-0.0247,0.0621,0.0831
10.92,-0.02145,-0.02409,0.0673,0.0705
10.93,-0.02126,-0.02356,0.0665,0.0561
10.94,-0.02107,-0.02265,0.0643,0.0637
10.95,-0.02088,-0.02216,0.0625,0.0741
10.96,-0.0207,-0.02121,0.0645,0.0554
10.97,-0.02051,-0.02063,0.0634,0.091
10.98,-0.02033,-0.02003,0.0634,0.074
10.99,-0.02015,-0.01933,0.0605,0.0547
11,-0.01998,-0.01848,0.0653,0.0473
11.01,-0.01982,-0.01562,0.0539,0.0378
11.02,-0.01968,-0.01495,0.0509,0.0294
11.03,-0.01954,-0.01453,0.0464,0.0359
11.04,-0.0194,-0.01386,0.0444,0.0249
11.05,-0.01926,-0.0133,0.0398,0.0208
11.06,-0.01913,-0.01297,0.035,0.0103
11.07,-0.01901,-0.0127,0.0278,0.018
11.08,-0.01895,-0.01233,0.0261,0.0162
11.09,-0.01889,-0.01208,0.0209,0.0219
11.1,-0.01883,-0.01202,0.0171,0.0181
11.11,-0.01877,-0.01181,0.0085,0.0063
11.12,-0.01871,-0.01176,0.0037,0.0179
11.13,-0.01867,-0.01168,-0.0027,0.0152
11.14,-0.01864,-0.01177,0.0018,-0.0024
11.15,-0.01866,-0.01173,0,0.0102
11.16,-0.01867,-0.01177,-0.0013,-0.0116
11.17,-0.01868,-0.01168,-0.0016,0.0091
11.18,-0.01869,-0.01176,-0.0024,-0.0106
11.19,-0.0208,-0.0118,-0.0016,-0.0838
11.2,-0.02429,-0.01183,-0.0089,-0.1297
11.21,-0.02437,-0.01195,-0.0134,-0.082
11.22,-0.02446,-0.01208,-0.0156,-0.0581
11.23,-0.02454,-0.01215,-0.015,-0.0664
11.24,-0.02462,-0.01224,-0.0157,-0.0589
11.25,-0.02471,-0.01252,-0.0171,-0.0707
11.26,-0.02479,-0.01269,-0.0196,-0.0542
11.27,-0.02492,-0.01292,-0.0195,-0.0588
11.28,-0.02509,-0.01306,-0.0213,-0.0788
11.29,-0.02528,-0.01322,-0.0243,-0.0711
11.3,-0.02547,-0.01351,-0.0238,-0.0739
11.31,-0.02565,-0.01372,-0.0268,-0.09
11.32,-0.02584,-0.01421,-0.0296,-0.089
11.33,-0.02603,-0.01423,-0.0304,-0.099
11.34,-0.02625,-0.01469,-0.0358,-0.0775
11.35,-0.02649,-0.01518,-0.0392,-0.1139
11.36,-0.02672,-0.01563,-0.0404,-0.0929
11.37,-0.02696,-0.01614,-0.0435,-0.0794
11.38,-0.0272,-0.01666,-0.0404,-0.1119
11.39,-0.02744,-0.01698,-0.0438,-0.087
11.4,-0.02768,-0.01768,-0.0445,-0.099
11.41,-0.02793,-0.01821,-0.0486,-0.0924
11.42,-0.02819,-0.0186,-0.0515,-0.114
11.43,-0.02845,-0.01919,-0.0526,-0.1139
11.44,-0.02871,-0.01984,-0.0447,-0.0985
11.45,-0.02896,-0.02038,-0.0463,-0.1209
11.46,-0.02922,-0.02077,-0.0455,-0.0923
11.47,-0.02948,-0.02127,-0.0433,-0.1184
11.48,-0.02975,-0.02215,-0.0419,-0.0997
11.49,-0.03001,-0.02259,-0.0423,-0.1019
11.5,-0.03028,-0.02306,-0.0461,-0.0802
11.51,-0.03054,-0.02382,-0.0438,-0.1113
11.52,-0.03081,-0.02425,-0.0448,-0.0755
11.53,-0.03107,-0.02491,-0.0468,-0.0925
11.54,-0.03134,-0.02541,-0.0453,-0.106
11.55,-0.03161,-0.02588,-0.0475,-0.11
11.56,-0.03188,-0.02625,-0.0496,-0.1017
11.57,-0.03215,-0.02677,-0.0549,-0.1016
11.58,-0.03241,-0.02715,-0.0584,-0.0602
11.59,-0.03268,-0.02764,-0.0624,-0.0639
11.6,-0.03295,-0.02821,-0.0684,-0.0708
11.61,-0.03322,-0.02862,-0.0726,-0.0528
11.62,-0.03349,-0.02913,-0.0739,-0.0878
11.63,-0.03376,-0.02981,-0.0774,-0.0644
11.64,-0.03402,-0.03029,-0.0793,-0.061
11.65,-0.03429,-0.03094,-0.0784,-0.0569
11.66,-0.03456,-0.03175,-0.082,-0.0461
11.67,-0.03483,-0.03243,-0.0827,-0.0638
11.68,-0.03509,-0.03325,-0.0816,-0.0726
11.69,-0.03536,-0.03396,-0.0812,-0.0556
11.7,-0.03563,-0.03481,-0.0819,-0.0433
11.71,-0.03589,-0.0356,-0.0797,-0.0715
11.72,-0.03616,-0.0367,-0.0767,-0.055
11.73,-0.03643,-0.03734,-0.0748,-0.0476
11.74,-0.03669,-0.03816,-0.0705,-0.0366
11.75,-0.03695,-0.03919,-0.0694,-0.0625
11.76,-0.03721,-0.03958,-0.0641,-0.0421
11.77,-0.03748,-0.04043,-0.0559,-0.0374
11.78,-0.03774,-0.04116,-0.0478,-0.0499
11.79,-0.038,-0.0416,-0.0452,-0.043
11.8,-0.03826,-0.04219,-0.0345,-0.0313
11.81,-0.03852,-0.04256,-0.0298,-0.046
11.82,-0.03878,-0.04278,-0.0242,-0.0411
11.83,-0.03904,-0.04297,-0.0192,-0.0525
11.84,-0.03929,-0.04325,-0.0163,-0.044
11.85,-0.03955,-0.04333,-0.0109,-0.0466
11.86,-0.03981,-0.04341,-0.0066,-0.0504
11.87,-0.04006,-0.04359,-0.0046,-0.0496
11.88,-0.04031,-0.04343,0.0001,-0.0328
11.89,-0.04057,-0.04358,-0.0008,-0.0572
11.9,-0.04082,-0.04358,-0.0005,-0.0415
11.91,-0.04107,-0.04362,0.0015,-0.0541
11.92,-0.04132,-0.04353,0.0003,-0.0507
11.93,-0.04157,-0.04358,0.0022,-0.0564
11.94,-0.04182,-0.0435,-0.0005,-0.0494
11.95,-0.04206,-0.04354,0.0005,-0.0575
11.96,-0.04231,-0.04355,-0.0001,-0.0602
11.97,-0.04255,-0.04348,0.0013,-0.0679
11.98,-0.04279,-0.04353,0.0015,-0.0447
11.99,-0.04304,-0.04356,0.0003,-0.0575
12,-0.04328,-0.04351,-0.0019,-0.0598
12.01,-0.04352,-0.04354,-0,-0.0701
12.02,-0.04375,-0.04354,-0.0009,-0.0757
12.03,-0.04398,-0.04357,0.0009,-0.0677
12.04,-0.04422,-0.04359,-0.0013,-0.0796
12.05,-0.04445,-0.04358,0.002,-0.0789
12.06,-0.04469,-0.04362,0.0004,-0.0766
12.07,-0.04492,-0.04357,0.0004,-0.078
12.08,-0.04514,-0.0436,-0.001,-0.0869
12.09,-0.04537,-0.04364,-0.0015,-0.0906
12.1,-0.04559,-0.04354,-0.0026,-0.0839
12.11,-0.04582,-0.0435,0.0018,-0.0959
12.12,-0.04604,-0.04354,0.0002,-0.0899
12.13,-0.04627,-0.04353,-0.0017,-0.095
12.14,-0.04649,-0.04358,0.0007,-0.1004
12.15,-0.0467,-0.04355,-0.0009,-0.1059
12.16,-0.04692,-0.04357,0.0008,-0.1058
12.17,-0.04714,-0.04355,0.0007,-0.1129
12.18,-0.04735,-0.04356,-0.0006,-0.1119
12.19,-0.04757,-0.04355,-0.0002,-0.108
12.2,-0.04778,-0.0436,-0.001,-0.1102
12.21,-0.04799,-0.0436,0.0013,-0.1289
12.22,-0.0482,-0.04355,0.0005,-0.126
12.23,-0.04841,-0.04352,-0.0013,-0.1229
12.24,-0.04862,-0.04353,-0.0007,-0.118
12.25,-0.04882,-0.04361,-0.0008,-0.1352
12.26,-0.04903,-0.04356,-0.0017,-0.135
12.27,-0.04923,-0.04364,-0.0006,-0.1455
12.28,-0.04943,-0.04369,-0.006,-0.1368
12.29,-0.04963,-0.04372,-0.0082,-0.128
12.3,-0.04983,-0.04393,-0.0107,-0.1503
12.31,-0.05002,-0.04403,-0.013,-0.1182
12.32,-0.05022,-0.04411,-0.0157,-0.1244
12.33,-0.05042,-0.04449,-0.0184,-0.1351
12.34,-0.05061,-0.04482,-0.0231,-0.14
12.35,-0.05079,-0.04493,-0.0269,-0.1172
12.36,-0.05098,-0.04532,-0.0302,-0.1146
12.37,-0.05117,-0.04587,-0.0341,-0.1521
12.38,-0.05135,-0.04626,-0.0406,-0.1216
12.39,-0.05154,-0.04659,-0.0422,-0.1496
12.4,-0.05173,-0.04704,-0.0444,-0.1115
12.41,-0.0519,-0.04748,-0.0543,-0.0919
12.42,-0.05208,-0.04801,-0.0587,-0.1272
12.43,-0.05225,-0.04851,-0.0639,-0.0964
12.44,-0.05243,-0.04901,-0.0686,-0.0738
12.45,-0.0526,-0.04947,-0.075,-0.1275
12.46,-0.05278,-0.0501,-0.0776,-0.0738
12.47,-0.05295,-0.0507,-0.0823,-0.0852
12.48,-0.05311,-0.05126,-0.0833,-0.0784
12.49,-0.05327,-0.05192,-0.0864,-0.0817
12.5,-0.05344,-0.05259,-0.0884,-0.0532
12.51,-0.0536,-0.05336,-0.0921,-0.0855
12.52,-0.05376,-0.05425,-0.0897,-0.0882
12.53,-0.05392,-0.0552,-0.093,-0.0641
12.54,-0.05407,-0.0561,-0.0903,-0.0651
12.55,-0.05423,-0.05706,-0.0886,-0.0323
12.56,-0.05437,-0.05831,-0.0829,-0.0221
12.57,-0.05452,-0.05892,-0.0795,-0.0298
12.58,-0.05467,-0.05975,-0.0733,-0.0516
12.59,-0.05482,-0.06057,-0.0651,-0.0235
12.6,-0.05496,-0.06139,-0.0619,-0.0241
12.61,-0.0551,-0.06206,-0.0544,-0.0426
12.62,-0.05524,-0.06268,-0.045,-0.0224
12.63,-0.05537,-0.06323,-0.038,-0.0151
12.64,-0.0555,-0.0637,-0.0288,-0.0217
12.65,-0.05564,-0.064,-0.0252,-0.0356
12.66,-0.05577,-0.06425,-0.0179,-0.0173
12.67,-0.0559,-0.06436,-0.0098,-0.029
12.68,-0.05601,-0.06443,-0.0059,-0.0267
12.69,-0.05613,-0.06453,-0.0017,-0.0186
12.7,-0.05625,-0.06448,-0.0003,-0.0195
12.71,-0.05636,-0.06458,0.0002,-0.0191
12.72,-0.05648,-0.06452,0.0004,-0.0039
12.73,-0.05659,-0.0646,-0.0003,-0.0195
12.74,-0.05669,-0.06457,0.0007,0.0018
12.75,-0.05677,-0.06453,-0.0001,-0.0087
12.76,-0.05684,-0.06454,-0.0013,0.004
12.77,-0.05692,-0.06459,0.0008,-0.0064
12.78,-0.057,-0.06456,-0,0.025
12.79,-0.05499,-0.06459,0.0014,0.1005
12.8,-0.05158,-0.06452,0.0047,0.1131
12.81,-0.05161,-0.06444,0.0103,0.0951
12.82,-0.05164,-0.06436,0.009,0.0625
12.83,-0.05167,-0.06417,0.0094,0.0607
12.84,-0.0517,-0.06407,0.0086,0.0669
12.85,-0.05173,-0.06405,0.0091,0.0635
12.86,-0.05175,-0.0638,0.0086,0.0719
12.87,-0.05173,-0.06368,0.0068,0.0691
12.88,-0.05167,-0.06362,0.0044,0.0728
12.89,-0.05159,-0.06359,0.0098,0.0897
12.9,-0.05151,-0.06328,0.0118,0.0876
12.91,-0.05143,-0.06321,0.0118,0.0747
12.92,-0.05135,-0.06308,0.0108,0.1055
12.93,-0.05126,-0.06299,0.0145,0.087
12.94,-0.05111,-0.06283,0.0156,0.0943
12.95,-0.05093,-0.06265,0.0174,0.0791
12.96,-0.05074,-0.06243,0.019,0.0948
12.97,-0.05055,-0.06237,0.0211,0.1209
12.98,-0.05035,-0.06214,0.0245,0.0945
12.99,-0.05016,-0.06205,0.0265,0.1214
13,-0.04994,-0.06154,0.0325,0.1088
13.01,-0.04971,-0.05997,0.0482,0.1068
13.02,-0.04945,-0.05911,0.049,0.1132
13.03,-0.04918,-0.05873,0.0551,0.0932
13.04,-0.04892,-0.05756,0.0558,0.0955
13.05,-0.04866,-0.0571,0.0598,0.0854
13.06,-0.0484,-0.05621,0.0598,0.1011
13.07,-0.04813,-0.05551,0.0699,0.0916
13.08,-0.04784,-0.05463,0.0681,0.0835
13.09,-0.04755,-0.05408,0.0689,0.0983
13.1,-0.04726,-0.05335,0.0705,0.0797
13.11,-0.04697,-0.05281,0.0711,0.0979
13.12,-0.04668,-0.05216,0.0708,0.0993
13.13,-0.04639,-0.05146,0.0719,0.0749
13.14,-0.0461,-0.05104,0.073,0.0815
13.15,-0.04581,-0.05039,0.0763,0.0696
13.16,-0.04552,-0.04975,0.0762,0.0805
13.17,-0.04522,-0.04927,0.0767,0.0704
13.18,-0.04493,-0.0487,0.0741,0.0822
13.19,-0.04464,-0.0482,0.076,0.0559
13.2,-0.04434,-0.04749,0.0756,0.0938
13.21,-0.04405,-0.04686,0.0802,0.0697
13.22,-0.04376,-0.04607,0.081,0.054
13.23,-0.04347,-0.04514,0.082,0.0418
13.24,-0.04318,-0.04458,0.0813,0.0603
13.25,-0.04289,-0.04374,0.0787,0.083
13.26,-0.0426,-0.04306,0.0772,0.0467
13.27,-0.04231,-0.04227,0.0778,0.0366
13.28,-0.04203,-0.04133,0.0727,0.0181
13.29,-0.04174,-0.0404,0.0729,0.0568
13.3,-0.04146,-0.0397,0.0725,0.0207
13.31,-0.04117,-0.03842,0.0685,0.0162
13.32,-0.04089,-0.03803,0.0623,0.0381
13.33,-0.0406,-0.03702,0.0584,0.0215
13.34,-0.04032,-0.03661,0.0576,0.0444
13.35,-0.04004,-0.0359,0.0527,0.0357
13.36,-0.03977,-0.03519,0.0479,0.0328
13.37,-0.03949,-0.0347,0.046,0.0426
13.38,-0.03921,-0.0342,0.037,0.0323
13.39,-0.03893,-0.0337,0.0343,0.0226
13.4,-0.03865,-0.0334,0.0321,0.0304
13.41,-0.03838,-0.03312,0.0253,0.035
13.42,-0.0381,-0.03279,0.021,0.0304
13.43,-0.03783,-0.0327,0.016,0.0203
13.44,-0.03756,-0.03255,0.015,0.0221
13.45,-0.03729,-0.03253,0.0069,0.0327
13.46,-0.03701,-0.03242,0.0052,0.0225
13.47,-0.03674,-0.03242,0.0003,0.0298
13.48,-0.03647,-0.03248,0.0015,0.0204
13.49,-0.03621,-0.03244,-0.0013,0.0309
13.5,-0.03594,-0.03243,0.0017,0.0307
13.51,-0.03567,-0.03248,-0.0001,0.0226
13.52,-0.03541,-0.03247,-0.0002,0.0244
13.53,-0.03514,-0.03241,0.0013,0.0346
13.54,-0.03488,-0.03251,0.0004,0.0359
13.55,-0.03462,-0.03248,-0.002,0.0275
13.56,-0.03436,-0.03243,-0.0018,0.0317
13.57,-0.0341,-0.03235,0.0001,0.0353
13.58,-0.03384,-0.03236,0.0004,0.0433
13.59,-0.03358,-0.03251,-0.0008,0.0389
13.6,-0.03331,-0.03238,-0.0012,0.0466
13.61,-0.03306,-0.03249,0.0017,0.0342
13.62,-0.03281,-0.0324,-0.0019,0.0494
13.63,-0.03256,-0.03247,-0.0009,0.0458
13.64,-0.03231,-0.03235,0.0005,0.0518
13.65,-0.03205,-0.03243,0.0012,0.0481
13.66,-0.0318,-0.03248,0.0026,0.0548
13.67,-0.03155,-0.03236,-0.0008,0.0708
13.68,-0.03131,-0.03242,-0.002,0.0578
13.69,-0.03106,-0.03245,-0.002,0.0705
13.7,-0.03082,-0.03237,-0.0006,0.074
13.71,-0.03057,-0.03253,-0.0012,0.0693
13.72,-0.03033,-0.03252,-0.0011,0.067
13.73,-0.03008,-0.03247,-0,0.0716
13.74,-0.02984,-0.03257,0.0024,0.066
13.75,-0.0296,-0.03241,0.0029,0.0767
13.76,-0.02936,-0.03242,0.0021,0.0731
13.77,-0.02912,-0.03247,0.0022,0.0745
13.78,-0.02888,-0.03243,0.0051,0.0749
13.79,-0.02864,-0.03234,0.0046,0.1014
13.8,-0.02841,-0.03234,0.0047,0.0963
13.81,-0.02817,-0.03216,0.0068,0.0696
13.82,-0.02794,-0.03215,0.0062,0.1061
13.83,-0.02771,-0.03214,0.0057,0.1014
13.84,-0.02748,-0.032,0.0068,0.1015
13.85,-0.02725,-0.03194,0.009,0.1055
13.86,-0.02701,-0.03192,0.0118,0.092
13.87,-0.02678,-0.03183,0.0177,0.0884
13.88,-0.02656,-0.03162,0.0172,0.0857
13.89,-0.02633,-0.03146,0.0203,0.0781
13.9,-0.02611,-0.03136,0.0231,0.1195
13.91,-0.02588,-0.03102,0.0275,0.0827
13.92,-0.02566,-0.03086,0.0276,0.1064
13.93,-0.02544,-0.03045,0.0285,0.1101
13.94,-0.02522,-0.03024,0.032,0.0873
13.95,-0.025,-0.03002,0.0342,0.1112
13.96,-0.02478,-0.02967,0.0384,0.1076
13.97,-0.02456,-0.02957,0.0429,0.1031
13.98,-0.02435,-0.02916,0.0422,0.0822
13.99,-0.02413,-0.02883,0.0439,0.0925
14,-0.02391,-0.02845,0.0495,0.1136
14.01,-0.0237,-0.0271,0.0581,0.0761
14.02,-0.02349,-0.02667,0.0575,0.0764
14.03,-0.02328,-0.02622,0.0607,0.0937
14.04,-0.02308,-0.02559,0.0581,0.0841
14.05,-0.02287,-0.02525,0.0617,0.0552
14.06,-0.02266,-0.02435,0.0651,0.0669
14.07,-0.02245,-0.02402,0.0671,0.0746
14.08,-0.02225,-0.02331,0.0683,0.0619
14.09,-0.02205,-0.02259,0.0657,0.0506
14.1,-0.02185,-0.02191,0.0651,0.0935
14.11,-0.02165,-0.021,0.0674,0.0639
14.12,-0.02145,-0.0204,0.0622,0.0255
14.13,-0.02126,-0.01968,0.0631,0.0614
14.14,-0.02107,-0.01906,0.0634,0.0686
14.15,-0.02088,-0.01819,0.0593,0.026
14.16,-0.0207,-0.0174,0.0578,0.0356
14.17,-0.02051,-0.01668,0.0591,0.0322
14.18,-0.02033,-0.01596,0.0534,0.0191
14.19,-0.02015,-0.01537,0.0468,0.0258
14.2,-0.01998,-0.01471,0.0414,0.0301
14.21,-0.01982,-0.01414,0.0419,0.0228
14.22,-0.01968,-0.01375,0.0367,0.0224
14.23,-0.01954,-0.01348,0.0336,0.0067
14.24,-0.0194,-0.01312,0.0274,0.0225
14.25,-0.01926,-0.01288,0.0237,0.0224
14.26,-0.01913,-0.01258,0.0213,0.0309
14.27,-0.01901,-0.01233,0.0156,0.013
14.28,-0.01895,-0.01226,0.0091,0.0338
14.29,-0.01889,-0.01226,0.0024,0.0204
14.3,-0.01883,-0.01221,-0.0011,0.013
14.31,-0.01877,-0.01228,-0.0004,0.0106
14.32,-0.01871,-0.01234,-0.0015,-0.0001
14.33,-0.01867,-0.01226,0.0003,0.0166
14.34,-0.01864,-0.01224,-0.0018,-0.0121
14.35,-0.01866,-0.01217,-0.0002,-0.0075
14.36,-0.01867,-0.01221,0.0002,-0.0139
14.37,-0.01868,-0.01226,-0.0004,0.0012
14.38,-0.01869,-0.01221,0.0004,-0.032
14.39,-0.0208,-0.01226,-0.0018,-0.0962
14.4,-0.02429,-0.01227,-0.0073,-0.1298
14.41,-0.02437,-0.01231,-0.0152,-0.0827
14.42,-0.02446,-0.01241,-0.0194,-0.084
14.43,-0.02454,-0.0127,-0.0174,-0.043
14.44,-0.02462,-0.01291,-0.0186,-0.0606
14.45,-0.02471,-0.01308,-0.0236,-0.0744
14.46,-0.02479,-0.01319,-0.0222,-0.0796
14.47,-0.02492,-0.01341,-0.0218,-0.0903
14.48,-0.02509,-0.01358,-0.0221,-0.0721
14.49,-0.02528,-0.01395,-0.0238,-0.0955
14.5,-0.02547,-0.01406,-0.0316,-0.0807
14.51,-0.02565,-0.01434,-0.0308,-0.082
14.52,-0.02584,-0.01489,-0.0333,-0.0905
14.53,-0.02603,-0.01518,-0.03,-0.0938
14.54,-0.02625,-0.01559,-0.0354,-0.1105
14.55,-0.02649,-0.01613,-0.0355,-0.0952
14.56,-0.02672,-0.01646,-0.0388,-0.0684
14.57,-0.02696,-0.01676,-0.0392,-0.0988
14.58,-0.0272,-0.01746,-0.0413,-0.0989
14.59,-0.02744,-0.01788,-0.0419,-0.1005
14.6,-0.02768,-0.01827,-0.0444,-0.0908
14.61,-0.02793,-0.01881,-0.0435,-0.1205
14.62,-0.02819,-0.01924,-0.0434,-0.0732
14.63,-0.02845,-0.01979,-0.041,-0.1063
14.64,-0.02871,-0.02047,-0.0454,-0.0978
14.65,-0.02896,-0.02067,-0.041,-0.1027
14.66,-0.02922,-0.02133,-0.0403,-0.0944
14.67,-0.02948,-0.02208,-0.0391,-0.0845
14.68,-0.02975,-0.02242,-0.0419,-0.1099
14.69,-0.03001,-0.02295,-0.0383,-0.0749
14.7,-0.03028,-0.02348,-0.0411,-0.1004
14.71,-0.03054,-0.0239,-0.0409,-0.0787
14.72,-0.03081,-0.02467,-0.0451,-0.1254
14.73,-0.03107,-0.02537,-0.042,-0.0918
14.74,-0.03134,-0.02561,-0.0458,-0.0961
14.75,-0.03161,-0.02601,-0.0481,-0.1085
14.76,-0.03188,-0.02634,-0.0506,-0.088
14.77,-0.03215,-0.02665,-0.055,-0.1018
14.78,-0.03241,-0.02733,-0.0598,-0.0602
14.79,-0.03268,-0.02774,-0.0618,-0.0865
14.8,-0.03295,-0.02826,-0.0685,-0.079
14.81,-0.03322,-0.0287,-0.0719,-0.0642
14.82,-0.03349,-0.02927,-0.0711,-0.0667
14.83,-0.03376,-0.02981,-0.0757,-0.0906
14.84,-0.03402,-0.03032,-0.075,-0.055
14.85,-0.03429,-0.03102,-0.0796,-0.0461
14.86,-0.03456,-0.03178,-0.0819,-0.1046
14.87,-0.03483,-0.03251,-0.0801,-0.0684
14.88,-0.03509,-0.03324,-0.0794,-0.0585
14.89,-0.03536,-0.03422,-0.0815,-0.0632
14.9,-0.03563,-0.03493,-0.0803,-0.0434
14.91,-0.03589,-0.0358,-0.0772,-0.0595
14.92,-0.03616,-0.03646,-0.0825,-0.0558
14.93,-0.03643,-0.03752,-0.074,-0.0468
14.94,-0.03669,-0.03827,-0.0726,-0.0498
14.95,-0.03695,-0.03963,-0.0679,-0.0635
14.96,-0.03721,-0.03983,-0.0636,-0.0563
14.97,-0.03748,-0.04046,-0.0565,-0.0312
14.98,-0.03774,-0.04111,-0.0478,-0.0506
14.99,-0.038,-0.0419,-0.0447,-0.0457
15,-0.03826,-0.04218,-0.0369,-0.0501
15.01,-0.03852,-0.04321,-0.0164,-0.0477
15.02,-0.03878,-0.04332,-0.0133,-0.0298
15.03,-0.03904,-0.04341,-0.0106,-0.0443
15.04,-0.03929,-0.04352,-0.0038,-0.0532
15.05,-0.03955,-0.04353,-0.0005,-0.0489
15.06,-0.03981,-0.04357,-0.0012,-0.0415
15.07,-0.04006,-0.0436,-0.0022,-0.044
15.08,-0.04031,-0.04359,-0.0021,-0.0486
15.09,-0.04057,-0.04345,0.0002,-0.0415
15.1,-0.04082,-0.04354,-0.0011,-0.0509
15.11,-0.04107,-0.04343,0.0009,-0.0247
15.12,-0.04132,-0.04353,0.0012,-0.0429
15.13,-0.04157,-0.04355,-0.0008,-0.0399
15.14,-0.04182,-0.04366,-0.0011,-0.0533
15.15,-0.04206,-0.04354,-0.0004,-0.0539
15.16,-0.04231,-0.04359,0.0013,-0.0589
15.17,-0.04255,-0.04361,0.0019,-0.0671
15.18,-0.04279,-0.04353,-0.0002,-0.0532
15.19,-0.04304,-0.04357,0.0007,-0.0578
15.2,-0.04328,-0.04362,-0.0002,-0.0574
15.21,-0.04352,-0.04362,0.001,-0.0632
15.22,-0.04375,-0.04369,0.0014,-0.0726
15.23,-0.04398,-0.04355,0.0009,-0.0759
15.24,-0.04422,-0.04353,-0.003,-0.0671
15.25,-0.04445,-0.04354,0.0002,-0.0648
15.26,-0.04469,-0.04365,-0.0016,-0.0551
15.27,-0.04492,-0.04365,-0.0006,-0.0796
15.28,-0.04514,-0.04358,-0.0012,-0.0894
15.29,-0.04537,-0.0436,-0.0011,-0.0857
15.3,-0.04559,-0.04367,0.0003,-0.0781
15.31,-0.04582,-0.0436,-0.0009,-0.0878
15.32,-0.04604,-0.0435,-0.0004,-0.0943
15.33,-0.04627,-0.04351,0.0006,-0.0891
15.34,-0.04649,-0.04358,-0.001,-0.0964
15.35,-0.0467,-0.0436,0.0013,-0.0948
15.36,-0.04692,-0.04346,-0.0013,-0.0929
15.37,-0.04714,-0.04358,0.0007,-0.1105
15.38,-0.04735,-0.04357,0.0002,-0.0969
15.39,-0.04757,-0.04364,-0.0008,-0.1162
15.4,-0.04778,-0.04355,0.0007,-0.1033
15.41,-0.04799,-0.04357,-0.0024,-0.1171
15.42,-0.0482,-0.0436,-0.0003,-0.1144
15.43,-0.04841,-0.04356,-0.0007,-0.1234
15.44,-0.04862,-0.04354,-0.0014,-0.1172
15.45,-0.04882,-0.04355,0.0002,-0.1295
15.46,-0.04903,-0.04367,0.0008,-0.1169
15.47,-0.04923,-0.04359,-0.0002,-0.1291
15.48,-0.04943,-0.0436,-0.001,-0.1308
15.49,-0.04963,-0.04366,-0.0052,-0.1245
15.5,-0.04983,-0.04376,-0.0083,-0.1312
15.51,-0.05002,-0.04381,-0.0077,-0.148
15.52,-0.05022,-0.04403,-0.012,-0.0985
15.53,-0.05042,-0.04414,-0.0187,-0.129
15.54,-0.05061,-0.04439,-0.0214,-0.1144
15.55,-0.05079,-0.04472,-0.0221,-0.1536
15.56,-0.05098,-0.04506,-0.0269,-0.1363
15.57,-0.05117,-0.04521,-0.0297,-0.1444
15.58,-0.05135,-0.04575,-0.0376,-0.1414
