t_s,cmd_turns,pos_turns,vel_tps,trq_Nm
10.51,-0.03057,-0.06953,0.1563,0.1548
10.52,-0.03033,-0.06827,0.1612,0.1249
10.53,-0.03008,-0.06718,0.1624,0.1096
10.54,-0.02984,-0.06607,0.1692,0.1523
10.55,-0.0296,-0.06447,0.1783,0.1263
10.56,-0.02936,-0.06235,0.1863,0.1169
10.57,-0.02912,-0.05982,0.1951,0.1618
10.58,-0.02888,-0.05739,0.2017,0.2356
10.59,-0.02864,-0.05476,0.1932,0.101
10.6,-0.02841,-0.05272,0.1905,0.0817
10.61,-0.02817,-0.05085,0.1868,0.0875
10.62,-0.02794,-0.04924,0.1903,0.1119
10.63,-0.02771,-0.04798,0.1911,0.1143
10.64,-0.02748,-0.04685,0.1916,0.074
10.65,-0.02725,-0.04527,0.1925,0.0553
10.66,-0.02701,-0.04351,0.1963,0.0713
10.67,-0.02678,-0.04148,0.2058,0.0931
10.68,-0.02656,-0.0381,0.2155,0.1792
10.69,-0.02633,-0.0357,0.2118,0.1351
10.7,-0.02611,-0.03333,0.2052,0.1039
10.71,-0.02588,-0.03093,0.1982,0.0681
10.72,-0.02566,-0.02928,0.1914,0.0087
10.73,-0.02544,-0.02767,0.1905,0.0449
10.74,-0.02522,-0.02636,0.1938,0.083
10.75,-0.025,-0.02505,0.19,0.0655
10.76,-0.02478,-0.02337,0.1865,0.0552
10.77,-0.02456,-0.02164,0.1886,0.0744
10.78,-0.02435,-0.01981,0.1944,0.0915
10.79,-0.02413,-0.01747,0.1953,0.0842
10.8,-0.02391,-0.0145,0.1913,0.0568
10.81,-0.0237,-0.01206,0.1833,0.0445
10.82,-0.02349,-0.00996,0.1749,0.0485
10.83,-0.02328,-0.0082,0.1694,0.0386
10.84,-0.02308,-0.00713,0.1624,0.0022
10.85,-0.02287,-0.00584,0.1624,0.0358
10.86,-0.02266,-0.00469,0.1568,0.0281
10.87,-0.02245,-0.00373,0.1461,0.03
10.88,-0.02225,-0.0027,0.1455,-0.0009
10.89,-0.02205,-0.00151,0.1438,0.0325
10.9,-0.02185,0.00047,0.1398,0.0146
10.91,-0.02165,0.00208,0.1392,0.0537
10.92,-0.02145,0.00412,0.1373,0.0255
10.93,-0.02126,0.00538,0.1321,0.0298
10.94,-0.02107,0.00695,0.1261,0.0828
10.95,-0.02088,0.00846,0.1141,0.0087
10.96,-0.0207,0.01007,0.1044,0.0011
10.97,-0.02051,0.01117,0.0998,0.0137
10.98,-0.02033,0.01199,0.0929,0.0037
10.99,-0.02015,0.01289,0.0838,-0.0051
11,-0.01998,0.01351,0.077,-0.0039
11.01,-0.01982,0.01501,0.049,0.0164
11.02,-0.01968,0.01532,0.0398,0.0219
11.03,-0.01954,0.01544,0.0325,0.0052
11.04,-0.0194,0.01564,0.0259,0.0003
11.05,-0.01926,0.01584,0.0158,-0.0044
11.06,-0.01913,0.01594,0.0051,-0.0025
11.07,-0.01901,0.01594,0.001,-0.0045
11.08,-0.01895,0.01595,-0.003,-0.003
11.09,-0.01889,0.01594,0.0012,-0.0069
11.1,-0.01883,0.01582,-0.0021,-0.0102
11.11,-0.01877,0.0159,-0.0012,0.0005
11.12,-0.01871,0.01582,-0.001,-0.0202
11.13,-0.01867,0.01595,-0.0017,-0.0254
11.14,-0.01864,0.01596,0.0018,-0.0197
11.15,-0.01866,0.01595,-0.0005,-0.0133
11.16,-0.01867,0.01596,0.001,-0.0168
11.17,-0.01868,0.016,-0.0014,-0.026
11.18,-0.01869,0.0159,0.0036,-0.0308
11.19,-0.0208,0.01591,0.0014,-0.0336
11.2,-0.02429,0.01591,-0.0004,-0.0227
11.21,-0.02437,0.016,-0.0015,-0.0477
11.22,-0.02446,0.01585,0.0012,-0.0382
11.23,-0.02454,0.01591,-0.0021,-0.0516
11.24,-0.02462,0.01585,0.0004,-0.0546
11.25,-0.02471,0.01589,0.0024,-0.0546
11.26,-0.02479,0.01592,0.0006,-0.0529
11.27,-0.02492,0.01595,0.0006,-0.0512
11.28,-0.02509,0.01587,0.0034,-0.0587
11.29,-0.02528,0.01601,0.002,-0.0648
11.3,-0.02547,0.01594,-0.0021,-0.0657
11.31,-0.02565,0.01582,0.0011,-0.0575
11.32,-0.02584,0.01589,-0.0005,-0.0578
11.33,-0.02603,0.016,-0.0021,-0.0584
11.34,-0.02625,0.01589,-0.0021,-0.0731
11.35,-0.02649,0.01588,-0.0025,-0.0672
11.36,-0.02672,0.01591,-0.0044,-0.0677
11.37,-0.02696,0.01597,-0.0004,-0.0724
11.38,-0.0272,0.01585,-0.0024,-0.0805
11.39,-0.02744,0.01579,-0.0033,-0.071
11.4,-0.02768,0.0158,-0.0057,-0.0796
11.41,-0.02793,0.01581,-0.0034,-0.0767
11.42,-0.02819,0.01577,-0.001,-0.0803
11.43,-0.02845,0.01567,-0.0046,-0.0895
11.44,-0.02871,0.01569,-0.0052,-0.0917
11.45,-0.02896,0.01556,-0.009,-0.0975
11.46,-0.02922,0.0155,-0.013,-0.0801
11.47,-0.02948,0.01546,-0.0143,-0.0982
11.48,-0.02975,0.01535,-0.0171,-0.0981
11.49,-0.03001,0.01519,-0.021,-0.086
11.5,-0.03028,0.0151,-0.0245,-0.0674
11.51,-0.03054,0.01485,-0.0255,-0.1194
11.52,-0.03081,0.01454,-0.0307,-0.0941
11.53,-0.03107,0.01444,-0.0353,-0.0901
11.54,-0.03134,0.01427,-0.0345,-0.1081
11.55,-0.03161,0.01393,-0.0416,-0.1139
11.56,-0.03188,0.01364,-0.0421,-0.087
11.57,-0.03215,0.01344,-0.0422,-0.1241
11.58,-0.03241,0.01308,-0.0473,-0.1094
11.59,-0.03268,0.01255,-0.0472,-0.1019
11.6,-0.03295,0.01208,-0.0501,-0.0887
11.61,-0.03322,0.01154,-0.0533,-0.1121
11.62,-0.03349,0.01095,-0.0542,-0.1191
11.63,-0.03376,0.01034,-0.0549,-0.1254
11.64,-0.03402,0.00975,-0.0558,-0.0981
11.65,-0.03429,0.00927,-0.0571,-0.1101
11.66,-0.03456,0.00872,-0.0545,-0.1547
11.67,-0.03483,0.00818,-0.0537,-0.1352
11.68,-0.03509,0.00758,-0.05,-0.1027
11.69,-0.03536,0.00689,-0.054,-0.1038
11.7,-0.03563,0.00621,-0.0528,-0.1411
11.71,-0.03589,0.00567,-0.0537,-0.1195
11.72,-0.03616,0.00486,-0.0567,-0.0993
11.73,-0.03643,0.00404,-0.0567,-0.1279
11.74,-0.03669,0.00359,-0.0605,-0.1008
11.75,-0.03695,0.00276,-0.0593,-0.1291
11.76,-0.03721,0.00168,-0.0606,-0.0875
11.77,-0.03748,0.00097,-0.064,-0.1474
11.78,-0.03774,-0.00016,-0.0651,-0.1107
11.79,-0.038,-0.0009,-0.0669,-0.1362
11.8,-0.03826,-0.00188,-0.0664,-0.1215
11.81,-0.03852,-0.00245,-0.0724,-0.1204
11.82,-0.03878,-0.00305,-0.0723,-0.1386
11.83,-0.03904,-0.00378,-0.0759,-0.1141
11.84,-0.03929,-0.00436,-0.0802,-0.0849
11.85,-0.03955,-0.00479,-0.0807,-0.1084
11.86,-0.03981,-0.00552,-0.0859,-0.1125
11.87,-0.04006,-0.0059,-0.0888,-0.1106
11.88,-0.04031,-0.00655,-0.0946,-0.1041
11.89,-0.04057,-0.00733,-0.0971,-0.1075
11.9,-0.04082,-0.00818,-0.1019,-0.1154
11.91,-0.04107,-0.0091,-0.1017,-0.1606
11.92,-0.04132,-0.01,-0.1047,-0.1316
11.93,-0.04157,-0.01096,-0.1028,-0.1252
11.94,-0.04182,-0.01208,-0.1047,-0.1239
11.95,-0.04206,-0.01302,-0.1061,-0.1115
11.96,-0.04231,-0.01433,-0.1015,-0.1706
11.97,-0.04255,-0.01619,-0.1065,-0.0876
11.98,-0.04279,-0.01739,-0.106,-0.0968
11.99,-0.04304,-0.01839,-0.1079,-0.0677
12,-0.04328,-0.01984,-0.1048,-0.0705
12.01,-0.04352,-0.02451,-0.1038,-0.1351
12.02,-0.04375,-0.02517,-0.1074,-0.1038
12.03,-0.04398,-0.02577,-0.1077,-0.0857
12.04,-0.04422,-0.02661,-0.1109,-0.1097
12.05,-0.04445,-0.02728,-0.1147,-0.0731
12.06,-0.04469,-0.02817,-0.1152,-0.0685
12.07,-0.04492,-0.02898,-0.1165,-0.0745
12.08,-0.04514,-0.0301,-0.114,-0.1115
12.09,-0.04537,-0.03106,-0.1153,-0.1016
12.1,-0.04559,-0.03228,-0.1164,-0.0709
12.11,-0.04582,-0.03359,-0.1145,-0.0858
12.12,-0.04604,-0.0347,-0.1115,-0.1204
12.13,-0.04627,-0.03616,-0.108,-0.082
12.14,-0.04649,-0.03748,-0.1122,-0.0353
12.15,-0.0467,-0.03882,-0.1052,-0.0601
12.16,-0.04692,-0.03999,-0.1052,-0.0684
12.17,-0.04714,-0.04161,-0.0998,-0.067
12.18,-0.04735,-0.04253,-0.0994,-0.0822
12.19,-0.04757,-0.04364,-0.0971,-0.0529
12.2,-0.04778,-0.04469,-0.0951,-0.0604
12.21,-0.04799,-0.04559,-0.0922,-0.0581
12.22,-0.0482,-0.04646,-0.0923,-0.0873
12.23,-0.04841,-0.04718,-0.0913,-0.0644
12.24,-0.04862,-0.04774,-0.0897,-0.0864
12.25,-0.04882,-0.04845,-0.0892,-0.0563
12.26,-0.04903,-0.04886,-0.0909,-0.0685
12.27,-0.04923,-0.04958,-0.0915,-0.0693
12.28,-0.04943,-0.0502,-0.0894,-0.0578
12.29,-0.04963,-0.05095,-0.0882,-0.0365
12.3,-0.04983,-0.0516,-0.0881,-0.0715
12.31,-0.05002,-0.05243,-0.0849,-0.098
12.32,-0.05022,-0.05345,-0.0836,-0.0705
12.33,-0.05042,-0.05414,-0.0809,-0.0545
12.34,-0.05061,-0.05504,-0.0775,-0.0386
12.35,-0.05079,-0.05568,-0.0732,-0.0689
12.36,-0.05098,-0.05654,-0.0708,-0.0461
12.37,-0.05117,-0.05726,-0.0667,-0.0374
12.38,-0.05135,-0.05799,-0.0616,-0.0473
12.39,-0.05154,-0.05887,-0.0562,-0.041
12.4,-0.05173,-0.05948,-0.0546,-0.0494
12.41,-0.0519,-0.05996,-0.0502,-0.0535
12.42,-0.05208,-0.06052,-0.0462,-0.0542
12.43,-0.05225,-0.06098,-0.0402,-0.0632
12.44,-0.05243,-0.06179,-0.0362,-0.0574
12.45,-0.0526,-0.06202,-0.0321,-0.0552
12.46,-0.05278,-0.06259,-0.0252,-0.0459
12.47,-0.05295,-0.06275,-0.022,-0.0624
12.48,-0.05311,-0.063,-0.0177,-0.049
12.49,-0.05327,-0.06321,-0.0141,-0.0405
12.5,-0.05344,-0.06332,-0.0076,-0.0547
12.51,-0.0536,-0.06341,-0.0079,-0.0534
12.52,-0.05376,-0.06358,-0.0036,-0.058
12.53,-0.05392,-0.06355,-0.0006,-0.0512
12.54,-0.05407,-0.06362,0.0001,-0.0423
12.55,-0.05423,-0.0636,0.0003,-0.0495
12.56,-0.05437,-0.06363,0.0004,-0.0375
12.57,-0.05452,-0.06355,-0.0003,-0.0541
12.58,-0.05467,-0.06365,0.0008,-0.0471
12.59,-0.05482,-0.06361,-0.0008,-0.0491
12.6,-0.05496,-0.06351,-0.001,-0.0474
12.61,-0.0551,-0.06366,-0.001,-0.0501
12.62,-0.05524,-0.06353,0.001,-0.0458
12.63,-0.05537,-0.06359,0.0011,-0.0413
12.64,-0.0555,-0.06357,0.0002,-0.0382
12.65,-0.05564,-0.06362,0.0005,-0.0482
12.66,-0.05577,-0.0636,-0.002,-0.0345
12.67,-0.0559,-0.06359,0.0006,-0.0458
12.68,-0.05601,-0.06351,-0.0005,-0.0427
12.69,-0.05613,-0.06355,-0.0003,-0.0525
12.7,-0.05625,-0.06361,-0.0006,-0.028
12.71,-0.05636,-0.06363,0.0002,-0.0417
12.72,-0.05648,-0.0636,-0.0002,-0.0479
12.73,-0.05659,-0.06355,-0.003,-0.0477
12.74,-0.05669,-0.0637,-0.0004,-0.0368
12.75,-0.05677,-0.06358,-0.0016,-0.0508
12.76,-0.05684,-0.06358,-0.0002,-0.0408
12.77,-0.05692,-0.06364,0.0005,-0.0522
12.78,-0.057,-0.0636,-0.0001,-0.0441
12.79,-0.05499,-0.06363,0.0005,-0.0462
12.8,-0.05158,-0.06359,0.0004,-0.0466
12.81,-0.05161,-0.0637,0.0003,-0.0445
12.82,-0.05164,-0.06357,0.0003,-0.0374
12.83,-0.05167,-0.06362,0.0008,-0.0328
12.84,-0.0517,-0.06359,0.0015,-0.0384
12.85,-0.05173,-0.06363,-0.0006,-0.0288
12.86,-0.05175,-0.06358,-0.0006,-0.0292
12.87,-0.05173,-0.0636,-0.0009,-0.0274
12.88,-0.05167,-0.06355,0.001,-0.0155
12.89,-0.05159,-0.06361,-0.0013,-0.0293
12.9,-0.05151,-0.06361,-0.0009,-0.0238
12.91,-0.05143,-0.06356,0.0007,-0.0252
12.92,-0.05135,-0.06355,-0.0002,-0.0341
12.93,-0.05126,-0.06365,-0.0003,-0.0286
12.94,-0.05111,-0.06364,-0.0015,-0.0285
12.95,-0.05093,-0.06364,-0.0009,-0.024
12.96,-0.05074,-0.06353,-0.0011,-0.0324
12.97,-0.05055,-0.06355,-0.0014,-0.0279
12.98,-0.05035,-0.06356,-0.0011,-0.0257
12.99,-0.05016,-0.06363,0.0008,-0.02
13,-0.04994,-0.06359,0.0013,-0.0194
13.01,-0.04971,-0.06356,-0.0005,-0.0237
13.02,-0.04945,-0.06366,-0.0001,-0.0148
13.03,-0.04918,-0.06361,-0.0003,-0.0235
13.04,-0.04892,-0.06372,0.0009,-0.0165
13.05,-0.04866,-0.06356,-0.0005,-0.0199
13.06,-0.0484,-0.06357,0.0002,-0.0145
13.07,-0.04813,-0.06353,0.0018,-0.0195
13.08,-0.04784,-0.06363,-0.0006,-0.0011
13.09,-0.04755,-0.06362,0.0013,-0.0135
13.1,-0.04726,-0.06365,-0.0002,-0.005
13.11,-0.04697,-0.06366,0.0001,0.0048
13.12,-0.04668,-0.06354,-0.0011,-0.007
13.13,-0.04639,-0.06367,0.0021,-0.0116
13.14,-0.0461,-0.06357,0.0019,-0.0013
13.15,-0.04581,-0.06356,-0.0005,0.0035
13.16,-0.04552,-0.06359,0.0013,-0.003
13.17,-0.04522,-0.06363,0.0012,0.009
13.18,-0.04493,-0.06364,0.0017,-0.0002
13.19,-0.04464,-0.06359,0.0005,0.0007
13.2,-0.04434,-0.06362,0.0014,0.0058
13.21,-0.04405,-0.06358,-0.0007,0.0108
13.22,-0.04376,-0.0637,-0.0006,-0.0013
13.23,-0.04347,-0.06358,0.0003,0.0033
13.24,-0.04318,-0.06371,-0.0012,0.0081
13.25,-0.04289,-0.06361,-0.0009,0.0138
13.26,-0.0426,-0.06362,-0.0003,0.0155
13.27,-0.04231,-0.06359,-0.0008,0.009
13.28,-0.04203,-0.06367,0.001,0.0114
13.29,-0.04174,-0.06365,-0.0009,0.0224
13.3,-0.04146,-0.0637,-0.0015,0.0096
13.31,-0.04117,-0.06368,-0.0012,0.0175
13.32,-0.04089,-0.06364,0.0002,0.0127
13.33,-0.0406,-0.06365,0.0018,0.0224
13.34,-0.04032,-0.06366,-0.0006,0.0219
13.35,-0.04004,-0.06368,0.0014,0.0214
13.36,-0.03977,-0.06365,0.0006,0.0278
13.37,-0.03949,-0.06356,0.0006,0.0095
13.38,-0.03921,-0.06362,0.0012,0.0249
13.39,-0.03893,-0.06365,0.0014,0.0258
13.4,-0.03865,-0.0637,-0.0013,0.035
13.41,-0.03838,-0.06364,0.0003,0.0412
13.42,-0.0381,-0.06369,-0.0011,0.0421
13.43,-0.03783,-0.0636,0.0014,0.0313
13.44,-0.03756,-0.06358,0.0006,0.036
13.45,-0.03729,-0.06364,0.0007,0.0265
13.46,-0.03701,-0.06368,0.0011,0.0414
13.47,-0.03674,-0.06355,-0.0016,0.052
13.48,-0.03647,-0.06367,0.0018,0.044
13.49,-0.03621,-0.0636,-0.0005,0.0525
13.5,-0.03594,-0.06365,0.0013,0.0562
13.51,-0.03567,-0.0637,-0.0004,0.0503
13.52,-0.03541,-0.06359,-0.001,0.0534
13.53,-0.03514,-0.06373,0.0025,0.0416
13.54,-0.03488,-0.06367,0.0029,0.0561
13.55,-0.03462,-0.06354,0.002,0.0553
13.56,-0.03436,-0.06359,0.0032,0.0696
13.57,-0.0341,-0.06354,0.0005,0.0552
13.58,-0.03384,-0.06365,0.0027,0.0574
13.59,-0.03358,-0.06357,0.0019,0.0523
13.6,-0.03331,-0.06352,0.0043,0.0583
13.61,-0.03306,-0.06362,0.0037,0.0776
13.62,-0.03281,-0.06357,0.0061,0.0623
13.63,-0.03256,-0.06356,0.0055,0.0725
13.64,-0.03231,-0.06356,0.008,0.0761
13.65,-0.03205,-0.06355,0.0077,0.0694
13.66,-0.0318,-0.0635,0.0098,0.0677
13.67,-0.03155,-0.06336,0.0111,0.0842
13.68,-0.03131,-0.06331,0.0113,0.0917
13.69,-0.03106,-0.06312,0.0145,0.0753
13.7,-0.03082,-0.06294,0.0155,0.0772
13.71,-0.03057,-0.06273,0.0168,0.0706
13.72,-0.03033,-0.06249,0.0222,0.0722
13.73,-0.03008,-0.06207,0.0201,0.0741
13.74,-0.02984,-0.06179,0.0211,0.0848
13.75,-0.0296,-0.06157,0.026,0.0656
13.76,-0.02936,-0.06119,0.0269,0.0943
13.77,-0.02912,-0.06076,0.0311,0.0978
13.78,-0.02888,-0.06031,0.0303,0.0709
13.79,-0.02864,-0.06004,0.0327,0.0851
13.8,-0.02841,-0.05965,0.0365,0.0953
13.81,-0.02817,-0.05936,0.0391,0.1015
13.82,-0.02794,-0.05877,0.034,0.1005
13.83,-0.02771,-0.05848,0.036,0.0998
13.84,-0.02748,-0.05784,0.035,0.0929
13.85,-0.02725,-0.05739,0.0344,0.1003
13.86,-0.02701,-0.05696,0.0363,0.1043
13.87,-0.02678,-0.05648,0.0311,0.1024
13.88,-0.02656,-0.05595,0.0323,0.1114
13.89,-0.02633,-0.05562,0.0309,0.098
13.9,-0.02611,-0.05533,0.0287,0.0859
13.91,-0.02588,-0.05503,0.0272,0.0989
13.92,-0.02566,-0.05468,0.0252,0.0744
13.93,-0.02544,-0.05421,0.0225,0.1168
13.94,-0.02522,-0.05391,0.0185,0.1065
13.95,-0.025,-0.05384,0.0218,0.0926
13.96,-0.02478,-0.05364,0.0196,0.1129
13.97,-0.02456,-0.05348,0.0176,0.0854
13.98,-0.02435,-0.05334,0.0175,0.1151
13.99,-0.02413,-0.05314,0.0157,0.1051
14,-0.02391,-0.05302,0.014,0.0876
14.01,-0.0237,-0.05258,0.0088,0.1206
14.02,-0.02349,-0.05243,0.0116,0.0866
14.03,-0.02328,-0.05242,0.0089,0.1124
14.04,-0.02308,-0.05222,0.0097,0.1066
14.05,-0.02287,-0.05222,0.0073,0.1184
14.06,-0.02266,-0.05217,0.0057,0.1322
14.07,-0.02245,-0.05216,0.003,0.1194
14.08,-0.02225,-0.05199,0.0056,0.1067
14.09,-0.02205,-0.05196,0.0027,0.1215
14.1,-0.02185,-0.0521,0.0012,0.1263
14.11,-0.02165,-0.05201,-0.0001,0.126
14.12,-0.02145,-0.05196,0.0016,0.1287
14.13,-0.02126,-0.05193,-0.0011,0.1303
14.14,-0.02107,-0.052,-0.0005,0.1242
14.15,-0.02088,-0.05193,-0.0018,0.146
14.16,-0.0207,-0.052,-0.0001,0.1373
14.17,-0.02051,-0.05194,-0.0006,0.1319
14.18,-0.02033,-0.05196,-0.0008,0.1395
14.19,-0.02015,-0.05194,0.0018,0.1382
14.2,-0.01998,-0.05207,0.0007,0.1453
14.21,-0.01982,-0.05195,-0.0002,0.1356
14.22,-0.01968,-0.05202,-0,0.1809
14.23,-0.01954,-0.05205,0.0008,0.1527
14.24,-0.0194,-0.05197,-0.0014,0.1619
14.25,-0.01926,-0.05201,0.0007,0.1309
14.26,-0.01913,-0.05201,-0.0007,0.1411
14.27,-0.01901,-0.05197,0.0013,0.1536
14.28,-0.01895,-0.05196,0.0009,0.1578
14.29,-0.01889,-0.0519,0.0028,0.1425
14.3,-0.01883,-0.05203,0.0023,0.1609
14.31,-0.01877,-0.05202,0.0023,0.1483
14.32,-0.01871,-0.05191,0.0045,0.1486
14.33,-0.01867,-0.05184,0.0061,0.1598
14.34,-0.01864,-0.05178,0.0069,0.1475
14.35,-0.01866,-0.05184,0.0107,0.1641
14.36,-0.01867,-0.05163,0.0139,0.1492
14.37,-0.01868,-0.05151,0.0136,0.161
14.38,-0.01869,-0.0514,0.0165,0.1808
14.39,-0.0208,-0.05129,0.0179,0.1893
14.4,-0.02429,-0.05106,0.0209,0.1712
14.41,-0.02437,-0.05092,0.024,0.1196
14.42,-0.02446,-0.05067,0.0283,0.1711
14.43,-0.02454,-0.05045,0.0305,0.1615
14.44,-0.02462,-0.05014,0.0312,0.1171
14.45,-0.02471,-0.04988,0.0368,0.1612
14.46,-0.02479,-0.0496,0.0405,0.167
14.47,-0.02492,-0.04927,0.0429,0.1187
14.48,-0.02509,-0.04892,0.0434,0.1366
14.49,-0.02528,-0.04859,0.0567,0.1631
14.5,-0.02547,-0.04824,0.0575,0.1383
14.51,-0.02565,-0.04783,0.0574,0.108
14.52,-0.02584,-0.04747,0.06,0.1534
14.53,-0.02603,-0.0471,0.0622,0.1327
14.54,-0.02625,-0.04651,0.067,0.1071
14.55,-0.02649,-0.04595,0.0736,0.1583
14.56,-0.02672,-0.04539,0.0786,0.1162
14.57,-0.02696,-0.0446,0.0825,0.1253
14.58,-0.0272,-0.0439,0.0919,0.1138
14.59,-0.02744,-0.04259,0.0966,0.1458
14.6,-0.02768,-0.04183,0.1049,0.125
14.61,-0.02793,-0.04003,0.1092,0.1038
14.62,-0.02819,-0.0388,0.1173,0.113
14.63,-0.02845,-0.03699,0.1184,0.0976
14.64,-0.02871,-0.03592,0.1174,0.088
14.65,-0.02896,-0.03439,0.1173,0.1165
14.66,-0.02922,-0.03302,0.1134,0.1112
14.67,-0.02948,-0.03165,0.1122,0.1031
14.68,-0.02975,-0.03044,0.1076,0.0918
14.69,-0.03001,-0.02959,0.1084,0.0821
14.7,-0.03028,-0.0287,0.1071,0.0765
14.71,-0.03054,-0.02793,0.107,0.0824
14.72,-0.03081,-0.02709,0.1038,0.0722
14.73,-0.03107,-0.02631,0.1039,0.0784
14.74,-0.03134,-0.02558,0.105,0.085
14.75,-0.03161,-0.02486,0.1072,0.076
14.76,-0.03188,-0.0241,0.1048,0.054
14.77,-0.03215,-0.02314,0.1035,0.0412
14.78,-0.03241,-0.02198,0.1065,0.0693
14.79,-0.03268,-0.02108,0.1102,0.0625
14.8,-0.03295,-0.01992,0.111,0.0822
14.81,-0.03322,-0.01887,0.1146,0.1145
14.82,-0.03349,-0.01744,0.1128,0.0723
14.83,-0.03376,-0.01574,0.109,0.0802
14.84,-0.03402,-0.0142,0.1021,0.0401
14.85,-0.03429,-0.01283,0.0992,0.044
14.86,-0.03456,-0.01163,0.0943,0.0553
14.87,-0.03483,-0.01048,0.0864,0.0407
14.88,-0.03509,-0.00955,0.0837,0.0375
14.89,-0.03536,-0.00881,0.0777,0.0251
14.9,-0.03563,-0.00807,0.0719,0.016
14.91,-0.03589,-0.0076,0.0675,0.0341
14.92,-0.03616,-0.00716,0.0605,0.0189
14.93,-0.03643,-0.00667,0.0566,0.0266
14.94,-0.03669,-0.00632,0.0503,0.0251
14.95,-0.03695,-0.00581,0.0474,0.0346
14.96,-0.03721,-0.00561,0.0419,0.0213
14.97,-0.03748,-0.00537,0.0334,0.0307
14.98,-0.03774,-0.00524,0.0277,0.0403
14.99,-0.038,-0.00501,0.0225,0.0219
15,-0.03826,-0.00482,0.0165,0.0294
15.01,-0.03852,-0.00476,0.0012,0.0156
15.02,-0.03878,-0.00475,-0.0003,0.019
15.03,-0.03904,-0.00475,-0.0002,-0.0029
15.04,-0.03929,-0.0047,0.0001,0.0157
15.05,-0.03955,-0.00479,0.0025,0.0137
15.06,-0.03981,-0.00474,-0.0016,0.0062
15.07,-0.04006,-0.00472,0.0013,0.0057
15.08,-0.04031,-0.00477,-0,-0.0028
15.09,-0.04057,-0.00472,-0.0005,0.002
15.1,-0.04082,-0.00481,-0.0025,-0.0064
15.11,-0.04107,-0.00476,-0.0004,-0.0117
15.12,-0.04132,-0.00476,-0.0017,-0.0135
15.13,-0.04157,-0.00478,0.0005,0.0009
15.14,-0.04182,-0.00472,-0.0007,-0.0088
15.15,-0.04206,-0.00477,0.0011,-0.0151
15.16,-0.04231,-0.00471,0.0004,-0.0136
15.17,-0.04255,-0.00479,-0.0016,-0.016
15.18,-0.04279,-0.00486,0.0004,-0.0227
15.19,-0.04304,-0.00481,0.0021,-0.0092
15.2,-0.04328,-0.00476,-0.001,-0.0285
15.21,-0.04352,-0.00474,0.0016,-0.0282
15.22,-0.04375,-0.00474,0.0003,-0.0312
15.23,-0.04398,-0.0048,0.0014,-0.0262
15.24,-0.04422,-0.00478,0.0016,-0.0326
15.25,-0.04445,-0.0048,0.0019,-0.0252
15.26,-0.04469,-0.00473,-0.0005,-0.0402
15.27,-0.04492,-0.00473,0.0019,-0.0413
15.28,-0.04514,-0.00467,0.0016,-0.0366
15.29,-0.04537,-0.00478,-0.0008,-0.0529
15.3,-0.04559,-0.00476,-0.0017,-0.0502
15.31,-0.04582,-0.00474,-0.0009,-0.0572
15.32,-0.04604,-0.00474,0.001,-0.0521
15.33,-0.04627,-0.00485,-0.0008,-0.0623
15.34,-0.04649,-0.00473,-0.0014,-0.0548
15.35,-0.0467,-0.00475,-0.0009,-0.0518
15.36,-0.04692,-0.00473,0.0014,-0.0725
15.37,-0.04714,-0.00477,-0.0016,-0.047
15.38,-0.04735,-0.00477,-0.0016,-0.0678
15.39,-0.04757,-0.00478,0.0013,-0.0664
15.4,-0.04778,-0.0048,-0.0001,-0.058
15.41,-0.04799,-0.00481,-0.0012,-0.0801
15.42,-0.0482,-0.00473,-0.0003,-0.0644
15.43,-0.04841,-0.00469,0.0007,-0.078
15.44,-0.04862,-0.00487,-0.0011,-0.0693
15.45,-0.04882,-0.00477,-0,-0.0854
15.46,-0.04903,-0.00474,0.0003,-0.0787
15.47,-0.04923,-0.00478,-0.0042,-0.0786
15.48,-0.04943,-0.0048,-0.0019,-0.0925
15.49,-0.04963,-0.00477,-0.0033,-0.0959
15.5,-0.04983,-0.00484,-0.0022,-0.0921
15.51,-0.05002,-0.00487,-0.0056,-0.0878
15.52,-0.05022,-0.00482,-0.0055,-0.0902
15.53,-0.05042,-0.005,-0.0081,-0.08
15.54,-0.05061,-0.00507,-0.0095,-0.1084
15.55,-0.05079,-0.0052,-0.008,-0.1009
15.56,-0.05098,-0.00518,-0.0069,-0.0856
15.57,-0.05117,-0.00534,-0.0066,-0.089
15.58,-0.05135,-0.00528,-0.0106,-0.1016
15.59,-0.05154,-0.00534,-0.0155,-0.1238
15.6,-0.05173,-0.00548,-0.0173,-0.1059
15.61,-0.0519,-0.00563,-0.0224,-0.1013
15.62,-0.05208,-0.0058,-0.0265,-0.0961
15.63,-0.05225,-0.00602,-0.0284,-0.1075
15.64,-0.05243,-0.00627,-0.0314,-0.111
15.65,-0.0526,-0.00655,-0.0388,-0.0897
15.66,-0.05278,-0.00689,-0.0416,-0.1098
15.67,-0.05295,-0.00727,-0.0447,-0.1163
15.68,-0.05311,-0.00772,-0.0489,-0.1202
15.69,-0.05327,-0.00808,-0.0517,-0.1252
15.7,-0.05344,-0.00848,-0.0552,-0.1131
15.71,-0.0536,-0.00906,-0.0567,-0.112
15.72,-0.05376,-0.00956,-0.0598,-0.1377
15.73,-0.05392,-0.00998,-0.0619,-0.0928
15.74,-0.05407,-0.0107,-0.0589,-0.1257
15.75,-0.05423,-0.01134,-0.0603,-0.1373
