t_s,cmd_turns,pos_turns,vel_tps,trq_Nm
10.45,-0.03205,-0.03108,0.0001,0.0453
10.46,-0.0318,-0.03111,0.0001,0.056
10.47,-0.03155,-0.03106,0.0002,0.0432
10.48,-0.03131,-0.03101,0.0007,0.0483
10.49,-0.03106,-0.03107,-0.0003,0.0521
10.5,-0.03082,-0.03112,-0.0002,0.0575
10.51,-0.03057,-0.03109,-0.0008,0.0659
10.52,-0.03033,-0.03112,0.0006,0.0654
10.53,-0.03008,-0.03108,-0.0022,0.0667
10.54,-0.02984,-0.03107,-0.0004,0.0738
10.55,-0.0296,-0.031,-0.0006,0.0842
10.56,-0.02936,-0.03107,0.002,0.0671
10.57,-0.02912,-0.03102,0.0003,0.0643
10.58,-0.02888,-0.03103,0.0013,0.0746
10.59,-0.02864,-0.03104,0.0006,0.075
10.6,-0.02841,-0.03112,-0.0013,0.0824
10.61,-0.02817,-0.03107,0.0007,0.0778
10.62,-0.02794,-0.03104,-0.0004,0.0855
10.63,-0.02771,-0.03114,0.0019,0.0947
10.64,-0.02748,-0.03105,0.0009,0.0875
10.65,-0.02725,-0.03107,0.0004,0.0956
10.66,-0.02701,-0.03106,-0.0012,0.112
10.67,-0.02678,-0.03106,-0.0002,0.1012
10.68,-0.02656,-0.03106,0.0024,0.099
10.69,-0.02633,-0.03114,0.0035,0.1145
10.7,-0.02611,-0.03105,0.0048,0.0989
10.71,-0.02588,-0.03088,0.0065,0.1124
10.72,-0.02566,-0.03091,0.0057,0.0938
10.73,-0.02544,-0.03077,0.0124,0.1036
10.74,-0.02522,-0.03066,0.0141,0.1238
10.75,-0.025,-0.0305,0.0132,0.1167
10.76,-0.02478,-0.03034,0.0196,0.1336
10.77,-0.02456,-0.03024,0.0229,0.1239
10.78,-0.02435,-0.03,0.0244,0.1041
10.79,-0.02413,-0.02978,0.0267,0.1219
10.8,-0.02391,-0.02973,0.026,0.1295
10.81,-0.0237,-0.02949,0.034,0.1053
10.82,-0.02349,-0.02914,0.0356,0.1199
10.83,-0.02328,-0.02872,0.0426,0.0977
10.84,-0.02308,-0.02844,0.0455,0.1156
10.85,-0.02287,-0.02799,0.0483,0.1169
10.86,-0.02266,-0.02766,0.051,0.1021
10.87,-0.02245,-0.02729,0.0586,0.1036
10.88,-0.02225,-0.02686,0.0585,0.0715
10.89,-0.02205,-0.02644,0.0603,0.114
10.9,-0.02185,-0.02583,0.0646,0.1219
10.91,-0.02165,-0.02544,0.0682,0.116
10.92,-0.02145,-0.02481,0.0678,0.1075
10.93,-0.02126,-0.02408,0.0707,0.0999
10.94,-0.02107,-0.02334,0.0708,0.0749
10.95,-0.02088,-0.0226,0.0725,0.072
10.96,-0.0207,-0.02174,0.0729,0.0952
10.97,-0.02051,-0.02094,0.0731,0.0359
10.98,-0.02033,-0.02002,0.073,0.0614
10.99,-0.02015,-0.01932,0.0737,0.0581
11,-0.01998,-0.01855,0.0703,0.0477
11.01,-0.01982,-0.01519,0.062,0.0334
11.02,-0.01968,-0.01448,0.0571,0.0332
11.03,-0.01954,-0.01377,0.0541,0.0174
11.04,-0.0194,-0.01316,0.0525,0.0325
11.05,-0.01926,-0.0127,0.0487,0.0086
11.06,-0.01913,-0.01216,0.0438,0.022
11.07,-0.01901,-0.01179,0.0354,0.0249
11.08,-0.01895,-0.01161,0.0309,0.0141
11.09,-0.01889,-0.01146,0.0246,0.0028
11.1,-0.01883,-0.01125,0.0176,0.0191
11.11,-0.01877,-0.01102,0.0146,0.0058
11.12,-0.01871,-0.01095,0.0073,0.0199
11.13,-0.01867,-0.0109,0.0033,0.0127
11.14,-0.01864,-0.01089,0,0.0152
11.15,-0.01866,-0.01097,-0.0015,0.003
11.16,-0.01867,-0.01111,0.0004,-0.0027
11.17,-0.01868,-0.01103,-0.0011,-0.0157
11.18,-0.01869,-0.01103,-0.0009,-0.0236
11.19,-0.0208,-0.01098,-0.0013,-0.0978
11.2,-0.02429,-0.01097,-0.0112,-0.1313
11.21,-0.02437,-0.01114,-0.0173,-0.1115
11.22,-0.02446,-0.01139,-0.0209,-0.0623
11.23,-0.02454,-0.01159,-0.0199,-0.0641
11.24,-0.02462,-0.01169,-0.0223,-0.0678
11.25,-0.02471,-0.01175,-0.0202,-0.0767
11.26,-0.02479,-0.01201,-0.0225,-0.0862
11.27,-0.02492,-0.01224,-0.0227,-0.0767
11.28,-0.02509,-0.01244,-0.0252,-0.093
11.29,-0.02528,-0.01275,-0.026,-0.0923
11.3,-0.02547,-0.01301,-0.0337,-0.0633
11.31,-0.02565,-0.01322,-0.0305,-0.0683
11.32,-0.02584,-0.01366,-0.0332,-0.0875
11.33,-0.02603,-0.01388,-0.0349,-0.0863
11.34,-0.02625,-0.01425,-0.0417,-0.1002
11.35,-0.02649,-0.01478,-0.0398,-0.1007
11.36,-0.02672,-0.01532,-0.0435,-0.1062
11.37,-0.02696,-0.01572,-0.0503,-0.0723
11.38,-0.0272,-0.01625,-0.0479,-0.1036
11.39,-0.02744,-0.01693,-0.0485,-0.1059
11.4,-0.02768,-0.01759,-0.0535,-0.1149
11.41,-0.02793,-0.01816,-0.0509,-0.1
11.42,-0.02819,-0.01866,-0.0527,-0.1122
11.43,-0.02845,-0.0193,-0.051,-0.0873
11.44,-0.02871,-0.01971,-0.0495,-0.1096
11.45,-0.02896,-0.02053,-0.0487,-0.0948
11.46,-0.02922,-0.021,-0.0491,-0.1115
11.47,-0.02948,-0.02178,-0.046,-0.0737
11.48,-0.02975,-0.02223,-0.048,-0.1124
11.49,-0.03001,-0.02287,-0.0454,-0.1148
11.5,-0.03028,-0.0235,-0.0463,-0.0839
11.51,-0.03054,-0.02407,-0.0454,-0.0977
11.52,-0.03081,-0.02474,-0.0442,-0.0939
11.53,-0.03107,-0.02542,-0.0441,-0.1135
11.54,-0.03134,-0.02561,-0.0477,-0.0677
11.55,-0.03161,-0.02606,-0.0495,-0.0887
11.56,-0.03188,-0.02649,-0.051,-0.0757
11.57,-0.03215,-0.02685,-0.0574,-0.0767
11.58,-0.03241,-0.0273,-0.0596,-0.0822
11.59,-0.03268,-0.02781,-0.0609,-0.0693
11.6,-0.03295,-0.02833,-0.0642,-0.0741
11.61,-0.03322,-0.02873,-0.0684,-0.0527
11.62,-0.03349,-0.02928,-0.0715,-0.0587
11.63,-0.03376,-0.02987,-0.0753,-0.0896
11.64,-0.03402,-0.03025,-0.0726,-0.0659
11.65,-0.03429,-0.03093,-0.0789,-0.0602
11.66,-0.03456,-0.03162,-0.0773,-0.08
11.67,-0.03483,-0.03234,-0.0804,-0.0547
11.68,-0.03509,-0.03306,-0.0792,-0.0473
11.69,-0.03536,-0.03376,-0.0803,-0.0527
11.7,-0.03563,-0.0346,-0.0784,-0.0826
11.71,-0.03589,-0.03531,-0.0771,-0.0574
11.72,-0.03616,-0.0362,-0.0737,-0.0556
11.73,-0.03643,-0.03697,-0.0706,-0.0295
11.74,-0.03669,-0.03767,-0.0695,-0.0591
11.75,-0.03695,-0.03875,-0.0639,-0.0412
11.76,-0.03721,-0.03942,-0.0585,-0.0256
11.77,-0.03748,-0.04008,-0.0588,-0.0693
11.78,-0.03774,-0.04062,-0.0499,-0.0451
11.79,-0.038,-0.04118,-0.0426,-0.0503
11.8,-0.03826,-0.04194,-0.0383,-0.0398
11.81,-0.03852,-0.04211,-0.0285,-0.0464
11.82,-0.03878,-0.04242,-0.0257,-0.0457
11.83,-0.03904,-0.04279,-0.0202,-0.0534
11.84,-0.03929,-0.04287,-0.014,-0.0539
11.85,-0.03955,-0.04297,-0.0115,-0.0459
11.86,-0.03981,-0.04301,-0.0038,-0.0626
11.87,-0.04006,-0.04309,-0.0009,-0.0494
11.88,-0.04031,-0.04316,0.0023,-0.0406
11.89,-0.04057,-0.0431,0.0002,-0.053
11.9,-0.04082,-0.04313,-0,-0.0496
11.91,-0.04107,-0.04304,-0.0006,-0.0511
11.92,-0.04132,-0.04308,-0.0009,-0.0684
11.93,-0.04157,-0.04309,-0.0005,-0.0764
11.94,-0.04182,-0.04317,0.0002,-0.0638
11.95,-0.04206,-0.04309,-0.0003,-0.0747
11.96,-0.04231,-0.04314,-0.0002,-0.0718
11.97,-0.04255,-0.04308,-0.0006,-0.0696
11.98,-0.04279,-0.04309,-0.0005,-0.0659
11.99,-0.04304,-0.04308,0.0006,-0.0584
12,-0.04328,-0.04311,-0.0022,-0.066
12.01,-0.04352,-0.04306,-0.0014,-0.0739
12.02,-0.04375,-0.04302,0.0008,-0.0668
12.03,-0.04398,-0.04306,0.0006,-0.0766
12.04,-0.04422,-0.04308,0.0012,-0.0775
12.05,-0.04445,-0.04312,0.0005,-0.0854
12.06,-0.04469,-0.04311,0.002,-0.0824
12.07,-0.04492,-0.04309,-0.0004,-0.0725
12.08,-0.04514,-0.04314,-0.0003,-0.0969
12.09,-0.04537,-0.04318,-0.0006,-0.1031
12.1,-0.04559,-0.04295,0.0002,-0.0892
12.11,-0.04582,-0.04316,0.0012,-0.1069
12.12,-0.04604,-0.04306,-0.0002,-0.0981
12.13,-0.04627,-0.04318,0.0004,-0.0973
12.14,-0.04649,-0.0431,-0.0014,-0.1139
12.15,-0.0467,-0.04312,0.0005,-0.1066
12.16,-0.04692,-0.04311,-0.0027,-0.1124
12.17,-0.04714,-0.04312,0.0009,-0.1187
12.18,-0.04735,-0.04312,-0.0019,-0.108
12.19,-0.04757,-0.04308,-0.002,-0.1135
12.2,-0.04778,-0.04319,-0.0028,-0.1153
12.21,-0.04799,-0.04324,-0.0071,-0.1241
12.22,-0.0482,-0.04327,-0.0064,-0.1309
12.23,-0.04841,-0.04341,-0.0119,-0.113
12.24,-0.04862,-0.04353,-0.0117,-0.1411
12.25,-0.04882,-0.0437,-0.0112,-0.1238
12.26,-0.04903,-0.04373,-0.0156,-0.1164
12.27,-0.04923,-0.04395,-0.0169,-0.0974
12.28,-0.04943,-0.04421,-0.02,-0.133
12.29,-0.04963,-0.0445,-0.0216,-0.1365
12.3,-0.04983,-0.04476,-0.0234,-0.1279
12.31,-0.05002,-0.04509,-0.0274,-0.1223
12.32,-0.05022,-0.04542,-0.03,-0.0958
12.33,-0.05042,-0.04572,-0.0317,-0.143
12.34,-0.05061,-0.04611,-0.0337,-0.1187
12.35,-0.05079,-0.0465,-0.0412,-0.0898
12.36,-0.05098,-0.04703,-0.0417,-0.0976
12.37,-0.05117,-0.04732,-0.0493,-0.0952
12.38,-0.05135,-0.04782,-0.0533,-0.1044
12.39,-0.05154,-0.04834,-0.0569,-0.1005
12.4,-0.05173,-0.0487,-0.0605,-0.0861
12.41,-0.0519,-0.04911,-0.0669,-0.0845
12.42,-0.05208,-0.04966,-0.0723,-0.081
12.43,-0.05225,-0.05018,-0.076,-0.0831
12.44,-0.05243,-0.05065,-0.0797,-0.0913
12.45,-0.0526,-0.05135,-0.0798,-0.0714
12.46,-0.05278,-0.05184,-0.0827,-0.0597
12.47,-0.05295,-0.05259,-0.0824,-0.0569
12.48,-0.05311,-0.05326,-0.0844,-0.066
12.49,-0.05327,-0.05398,-0.0853,-0.0638
12.5,-0.05344,-0.05492,-0.0825,-0.0489
12.51,-0.0536,-0.05582,-0.0841,-0.0281
12.52,-0.05376,-0.05678,-0.0826,-0.0381
12.53,-0.05392,-0.05756,-0.0826,-0.0476
12.54,-0.05407,-0.05843,-0.0775,-0.0438
12.55,-0.05423,-0.05921,-0.0693,-0.0434
12.56,-0.05437,-0.05989,-0.0621,-0.0408
12.57,-0.05452,-0.06053,-0.0579,-0.0404
12.58,-0.05467,-0.0611,-0.0519,-0.0328
12.59,-0.05482,-0.0618,-0.0406,-0.0204
12.6,-0.05496,-0.06216,-0.0324,-0.0323
12.61,-0.0551,-0.06268,-0.0271,-0.0319
12.62,-0.05524,-0.06285,-0.0186,-0.026
12.63,-0.05537,-0.06315,-0.0133,-0.0306
12.64,-0.0555,-0.0633,-0.0101,-0.0312
12.65,-0.05564,-0.06339,0.0019,-0.0421
12.66,-0.05577,-0.06335,0.0001,-0.0189
12.67,-0.0559,-0.06335,0.0007,-0.0097
12.68,-0.05601,-0.06328,0.0002,-0.0191
12.69,-0.05613,-0.06329,0.0015,-0.0196
12.7,-0.05625,-0.06333,0.0027,-0.0252
12.71,-0.05636,-0.06334,-0.0002,-0.0157
12.72,-0.05648,-0.06339,0.0009,-0.0063
12.73,-0.05659,-0.06332,0.0012,-0.0076
12.74,-0.05669,-0.0633,0.0008,-0.0169
12.75,-0.05677,-0.06331,0.001,-0.0054
12.76,-0.05684,-0.06329,0.0021,-0.0167
12.77,-0.05692,-0.06341,0.0002,-0.0027
12.78,-0.057,-0.06341,0.0007,0.0281
12.79,-0.05499,-0.06339,0.0022,0.0583
12.8,-0.05158,-0.06326,0.0051,0.1329
12.81,-0.05161,-0.06321,0.0066,0.0921
12.82,-0.05164,-0.06319,0.0056,0.0709
12.83,-0.05167,-0.06304,0.0045,0.0653
12.84,-0.0517,-0.06296,0.0036,0.0684
12.85,-0.05173,-0.06294,0.0028,0.0629
12.86,-0.05175,-0.06295,0.0027,0.0677
12.87,-0.05173,-0.06296,0.001,0.0584
12.88,-0.05167,-0.06304,0.002,0.0809
12.89,-0.05159,-0.0629,0.001,0.0796
12.9,-0.05151,-0.06285,0.006,0.079
12.91,-0.05143,-0.06286,0.0026,0.0869
12.92,-0.05135,-0.06273,0.0066,0.0825
12.93,-0.05126,-0.06272,0.0101,0.0766
12.94,-0.05111,-0.06267,0.0129,0.1033
12.95,-0.05093,-0.06263,0.0113,0.0965
12.96,-0.05074,-0.06251,0.0149,0.1134
12.97,-0.05055,-0.06231,0.0185,0.0943
12.98,-0.05035,-0.0622,0.0225,0.0989
12.99,-0.05016,-0.06194,0.0264,0.1161
13,-0.04994,-0.0615,0.0301,0.1452
13.01,-0.04971,-0.06,0.0469,0.1148
13.02,-0.04945,-0.05931,0.0495,0.114
13.03,-0.04918,-0.05856,0.0518,0.0872
13.04,-0.04892,-0.058,0.0572,0.1021
13.05,-0.04866,-0.05697,0.0628,0.0764
13.06,-0.0484,-0.05607,0.0659,0.1132
13.07,-0.04813,-0.05541,0.0674,0.111
13.08,-0.04784,-0.05463,0.0684,0.097
13.09,-0.04755,-0.05387,0.0698,0.1017
13.1,-0.04726,-0.05319,0.0693,0.0858
13.11,-0.04697,-0.05261,0.0722,0.0606
13.12,-0.04668,-0.05206,0.0733,0.0793
13.13,-0.04639,-0.05146,0.0755,0.0996
13.14,-0.0461,-0.05087,0.0745,0.0675
13.15,-0.04581,-0.05024,0.0762,0.0821
13.16,-0.04552,-0.04969,0.0784,0.0734
13.17,-0.04522,-0.0492,0.0728,0.1098
13.18,-0.04493,-0.04864,0.0735,0.0771
13.19,-0.04464,-0.04818,0.0777,0.049
13.2,-0.04434,-0.04732,0.0816,0.0708
13.21,-0.04405,-0.0467,0.0804,0.087
13.22,-0.04376,-0.04594,0.0769,0.075
13.23,-0.04347,-0.04514,0.0806,0.0693
13.24,-0.04318,-0.04447,0.0803,0.0481
13.25,-0.04289,-0.04358,0.0769,0.0502
13.26,-0.0426,-0.04298,0.0779,0.0516
13.27,-0.04231,-0.04181,0.0782,0.0444
13.28,-0.04203,-0.04069,0.0751,0.0402
13.29,-0.04174,-0.04016,0.0741,0.0403
13.3,-0.04146,-0.0394,0.0688,0.0358
13.31,-0.04117,-0.03815,0.0668,0.0296
13.32,-0.04089,-0.03786,0.0652,0.0346
13.33,-0.0406,-0.03697,0.0592,0.0163
13.34,-0.04032,-0.03629,0.055,0.0346
13.35,-0.04004,-0.03561,0.052,0.0176
13.36,-0.03977,-0.03513,0.0487,0.0242
13.37,-0.03949,-0.03461,0.0439,0.0366
13.38,-0.03921,-0.03407,0.0401,0.0234
13.39,-0.03893,-0.03348,0.0336,0.0149
13.4,-0.03865,-0.03331,0.0311,0.0273
13.41,-0.03838,-0.03301,0.0247,0.0201
13.42,-0.0381,-0.03279,0.0221,0.0156
13.43,-0.03783,-0.03251,0.0174,0.0147
13.44,-0.03756,-0.03251,0.0126,0.0335
13.45,-0.03729,-0.03234,0.0052,0.0182
13.46,-0.03701,-0.03231,0.004,0.0154
13.47,-0.03674,-0.03224,-0.0012,0.0283
13.48,-0.03647,-0.0323,-0.0008,0.026
13.49,-0.03621,-0.0323,0.0001,0.033
13.5,-0.03594,-0.03223,0.0001,0.0288
13.51,-0.03567,-0.03232,-0.0013,0.02
13.52,-0.03541,-0.03228,-0.0007,0.0276
13.53,-0.03514,-0.03228,0.0006,0.0229
13.54,-0.03488,-0.03225,0.0015,0.0362
13.55,-0.03462,-0.03237,-0.0005,0.0296
13.56,-0.03436,-0.03236,0.0018,0.0413
13.57,-0.0341,-0.03226,0.0016,0.0407
13.58,-0.03384,-0.03229,0.0007,0.0296
13.59,-0.03358,-0.03231,-0.0011,0.0443
13.6,-0.03331,-0.03224,-0.0008,0.0383
13.61,-0.03306,-0.03227,-0.0011,0.0469
13.62,-0.03281,-0.03226,0.0008,0.0509
13.63,-0.03256,-0.03232,-0.0006,0.0304
13.64,-0.03231,-0.03234,0.0019,0.0542
13.65,-0.03205,-0.0323,0.0002,0.0424
13.66,-0.0318,-0.03234,0.0013,0.056
13.67,-0.03155,-0.03236,0.0025,0.0555
13.68,-0.03131,-0.03228,0.0013,0.0596
13.69,-0.03106,-0.0323,0.0036,0.0558
13.7,-0.03082,-0.03228,-0.0005,0.0737
13.71,-0.03057,-0.03234,0.0002,0.0582
13.72,-0.03033,-0.03231,0.0006,0.0622
13.73,-0.03008,-0.03223,0.0014,0.0675
13.74,-0.02984,-0.03218,0.0007,0.0756
13.75,-0.0296,-0.03242,-0.0006,0.0611
13.76,-0.02936,-0.03229,0.0008,0.0783
13.77,-0.02912,-0.03235,0.002,0.0939
13.78,-0.02888,-0.03228,0.0022,0.0834
13.79,-0.02864,-0.03223,0.0018,0.0964
13.8,-0.02841,-0.03229,0.0012,0.0889
13.81,-0.02817,-0.0322,0.0017,0.0843
13.82,-0.02794,-0.03217,0.0036,0.0952
13.83,-0.02771,-0.03217,0.0054,0.1017
13.84,-0.02748,-0.03199,0.0061,0.0835
13.85,-0.02725,-0.03198,0.0085,0.0959
13.86,-0.02701,-0.03192,0.0132,0.0906
13.87,-0.02678,-0.03185,0.0154,0.0967
13.88,-0.02656,-0.03164,0.0201,0.0667
13.89,-0.02633,-0.03143,0.0229,0.0867
13.9,-0.02611,-0.0312,0.0237,0.114
13.91,-0.02588,-0.03106,0.029,0.0859
13.92,-0.02566,-0.0308,0.0271,0.1192
13.93,-0.02544,-0.03042,0.0281,0.1076
13.94,-0.02522,-0.03038,0.0301,0.0927
13.95,-0.025,-0.02998,0.0333,0.0884
13.96,-0.02478,-0.02968,0.0354,0.0945
13.97,-0.02456,-0.02956,0.0371,0.097
13.98,-0.02435,-0.02919,0.0421,0.0859
13.99,-0.02413,-0.02878,0.0465,0.1317
14,-0.02391,-0.02852,0.0488,0.0686
14.01,-0.0237,-0.02711,0.0576,0.0717
14.02,-0.02349,-0.02681,0.0582,0.0843
14.03,-0.02328,-0.02632,0.0579,0.0757
14.04,-0.02308,-0.02575,0.0581,0.1099
14.05,-0.02287,-0.02523,0.062,0.0571
14.06,-0.02266,-0.02464,0.0635,0.0678
14.07,-0.02245,-0.0241,0.0638,0.0898
14.08,-0.02225,-0.02322,0.0636,0.0717
14.09,-0.02205,-0.02265,0.0672,0.08
14.1,-0.02185,-0.02182,0.0636,0.0982
14.11,-0.02165,-0.02116,0.0672,0.0501
14.12,-0.02145,-0.02056,0.0627,0.042
14.13,-0.02126,-0.01981,0.0642,0.0346
14.14,-0.02107,-0.01921,0.0633,0.0384
14.15,-0.02088,-0.01832,0.0595,0.051
14.16,-0.0207,-0.01768,0.0577,0.0442
14.17,-0.02051,-0.017,0.056,0.0225
14.18,-0.02033,-0.01613,0.0537,0.0249
14.19,-0.02015,-0.0155,0.049,0.0391
14.2,-0.01998,-0.01471,0.0437,0.0361
14.21,-0.01982,-0.01433,0.0429,0.0345
14.22,-0.01968,-0.01389,0.0381,0.0178
14.23,-0.01954,-0.01353,0.0325,0.0163
14.24,-0.0194,-0.01321,0.0282,0.0231
14.25,-0.01926,-0.0129,0.0232,0.0341
14.26,-0.01913,-0.01261,0.0188,0.0243
14.27,-0.01901,-0.01248,0.0153,0.025
14.28,-0.01895,-0.01232,0.012,-0.0004
14.29,-0.01889,-0.01231,0.0013,0.0146
14.3,-0.01883,-0.01221,-0.0002,0.0288
14.31,-0.01877,-0.01227,-0.0023,0.0158
14.32,-0.01871,-0.01222,-0.0006,0.018
14.33,-0.01867,-0.01221,-0.0017,-0.0001
14.34,-0.01864,-0.01226,-0.0003,-0.0013
14.35,-0.01866,-0.01226,-0.0011,0.0014
14.36,-0.01867,-0.0122,-0.0003,0.0069
14.37,-0.01868,-0.01231,0.0009,0.0097
14.38,-0.01869,-0.01229,0.0007,-0.0214
14.39,-0.0208,-0.01233,-0.002,-0.0765
14.4,-0.02429,-0.01239,-0.0079,-0.1333
14.41,-0.02437,-0.01247,-0.0149,-0.1003
14.42,-0.02446,-0.01269,-0.0172,-0.0497
14.43,-0.02454,-0.01281,-0.0197,-0.0585
14.44,-0.02462,-0.01299,-0.0177,-0.0631
14.45,-0.02471,-0.01318,-0.0207,-0.0716
14.46,-0.02479,-0.01336,-0.0226,-0.0591
14.47,-0.02492,-0.01345,-0.0236,-0.0784
14.48,-0.02509,-0.01381,-0.021,-0.0824
14.49,-0.02528,-0.01398,-0.0296,-0.068
14.5,-0.02547,-0.01421,-0.0259,-0.0833
14.51,-0.02565,-0.01462,-0.028,-0.0869
14.52,-0.02584,-0.0149,-0.0336,-0.0746
14.53,-0.02603,-0.01524,-0.0337,-0.0787
14.54,-0.02625,-0.01556,-0.0371,-0.0707
14.55,-0.02649,-0.01604,-0.0386,-0.0862
14.56,-0.02672,-0.01656,-0.0387,-0.1206
14.57,-0.02696,-0.01696,-0.0392,-0.0751
14.58,-0.0272,-0.01748,-0.0403,-0.0698
14.59,-0.02744,-0.01785,-0.0431,-0.1298
14.6,-0.02768,-0.01827,-0.046,-0.092
14.61,-0.02793,-0.0188,-0.0419,-0.121
14.62,-0.02819,-0.01915,-0.0453,-0.0675
14.63,-0.02845,-0.01973,-0.0418,-0.1037
14.64,-0.02871,-0.02038,-0.0416,-0.0728
14.65,-0.02896,-0.02071,-0.041,-0.1276
14.66,-0.02922,-0.02136,-0.0399,-0.0992
14.67,-0.02948,-0.02209,-0.0407,-0.0854
14.68,-0.02975,-0.02243,-0.0378,-0.1165
14.69,-0.03001,-0.02273,-0.0403,-0.1108
14.7,-0.03028,-0.02342,-0.0409,-0.0984
14.71,-0.03054,-0.024,-0.0393,-0.1277
14.72,-0.03081,-0.02449,-0.0411,-0.064
14.73,-0.03107,-0.0252,-0.045,-0.1163
14.74,-0.03134,-0.02549,-0.0444,-0.0803
14.75,-0.03161,-0.02586,-0.0452,-0.12
14.76,-0.03188,-0.02619,-0.0503,-0.0997
14.77,-0.03215,-0.02667,-0.0528,-0.1043
14.78,-0.03241,-0.027,-0.057,-0.1026
14.79,-0.03268,-0.02752,-0.0604,-0.0862
14.8,-0.03295,-0.02805,-0.0655,-0.065
14.81,-0.03322,-0.02839,-0.0673,-0.0879
14.82,-0.03349,-0.02909,-0.0718,-0.0757
14.83,-0.03376,-0.0296,-0.0743,-0.0641
14.84,-0.03402,-0.02999,-0.0757,-0.0813
14.85,-0.03429,-0.03053,-0.0789,-0.0843
14.86,-0.03456,-0.03139,-0.0782,-0.0578
14.87,-0.03483,-0.03205,-0.0818,-0.0576
14.88,-0.03509,-0.03288,-0.0822,-0.0541
14.89,-0.03536,-0.0336,-0.0824,-0.0869
14.9,-0.03563,-0.03449,-0.0795,-0.0926
14.91,-0.03589,-0.03513,-0.0803,-0.089
14.92,-0.03616,-0.03596,-0.0754,-0.057
14.93,-0.03643,-0.03686,-0.08,-0.0319
14.94,-0.03669,-0.03768,-0.0752,-0.0726
14.95,-0.03695,-0.03903,-0.0695,-0.0497
14.96,-0.03721,-0.03936,-0.063,-0.0356
14.97,-0.03748,-0.04012,-0.0613,-0.0523
14.98,-0.03774,-0.04086,-0.0501,-0.0431
14.99,-0.038,-0.04143,-0.0462,-0.0463
15,-0.03826,-0.04203,-0.0394,-0.0579
15.01,-0.03852,-0.04312,-0.0196,-0.0417
15.02,-0.03878,-0.04332,-0.015,-0.0383
15.03,-0.03904,-0.04346,-0.009,-0.0498
15.04,-0.03929,-0.04353,-0.0078,-0.0437
15.05,-0.03955,-0.04355,-0.0032,-0.061
15.06,-0.03981,-0.0435,0.0002,-0.0355
15.07,-0.04006,-0.04361,-0.0028,-0.0633
15.08,-0.04031,-0.04347,-0.0009,-0.0454
15.09,-0.04057,-0.04364,-0.0007,-0.0459
15.1,-0.04082,-0.0435,-0.0004,-0.0435
15.11,-0.04107,-0.04351,0.0003,-0.047
15.12,-0.04132,-0.04361,0.0003,-0.0466
15.13,-0.04157,-0.0436,0.0002,-0.0554
15.14,-0.04182,-0.04355,0.0005,-0.0471
15.15,-0.04206,-0.04363,-0.0005,-0.0456
15.16,-0.04231,-0.04351,0.0004,-0.0556
15.17,-0.04255,-0.04363,0.0022,-0.0634
15.18,-0.04279,-0.04357,-0.0026,-0.0659
15.19,-0.04304,-0.04362,0.0004,-0.0716
15.2,-0.04328,-0.04351,0.0003,-0.0565
15.21,-0.04352,-0.04358,-0.0007,-0.0633
15.22,-0.04375,-0.04364,-0.0005,-0.0643
15.23,-0.04398,-0.04349,-0.0006,-0.0618
15.24,-0.04422,-0.04348,0.0012,-0.0801
15.25,-0.04445,-0.04358,0.0004,-0.0694
15.26,-0.04469,-0.04358,-0.0009,-0.0645
15.27,-0.04492,-0.0435,-0.0017,-0.0762
15.28,-0.04514,-0.0436,0.0007,-0.0942
15.29,-0.04537,-0.04363,0.0011,-0.0871
15.3,-0.04559,-0.04359,0.0011,-0.0874
15.31,-0.04582,-0.04349,0,-0.0962
15.32,-0.04604,-0.0436,-0.0004,-0.0971
15.33,-0.04627,-0.0435,0.0007,-0.0916
15.34,-0.04649,-0.04359,0.0002,-0.0958
15.35,-0.0467,-0.04351,0.0017,-0.0994
15.36,-0.04692,-0.04358,-0.0009,-0.1064
15.37,-0.04714,-0.04358,-0.0013,-0.0958
15.38,-0.04735,-0.04352,-0.0006,-0.1164
15.39,-0.04757,-0.04361,0.0005,-0.1032
15.4,-0.04778,-0.0436,-0,-0.11
15.41,-0.04799,-0.04347,-0.0011,-0.1037
15.42,-0.0482,-0.04356,-0.0023,-0.1245
15.43,-0.04841,-0.04354,-0.001,-0.1196
15.44,-0.04862,-0.04362,-0.0001,-0.1234
15.45,-0.04882,-0.04371,-0.0016,-0.1363
15.46,-0.04903,-0.04359,-0.0011,-0.128
15.47,-0.04923,-0.04364,-0.0006,-0.1356
15.48,-0.04943,-0.04364,-0.0027,-0.1407
15.49,-0.04963,-0.04368,-0.0056,-0.1383
15.5,-0.04983,-0.04375,-0.0061,-0.1387
15.51,-0.05002,-0.04396,-0.0114,-0.1422
15.52,-0.05022,-0.04405,-0.0157,-0.149
15.53,-0.05042,-0.04427,-0.0189,-0.1523
15.54,-0.05061,-0.0445,-0.0196,-0.1601
15.55,-0.05079,-0.04479,-0.0247,-0.1325
15.56,-0.05098,-0.04507,-0.0271,-0.1528
15.57,-0.05117,-0.04538,-0.0307,-0.109
15.58,-0.05135,-0.04583,-0.037,-0.1241
15.59,-0.05154,-0.04623,-0.0381,-0.1377
15.6,-0.05173,-0.0467,-0.0457,-0.1008
15.61,-0.0519,-0.04714,-0.0521,-0.1363
15.62,-0.05208,-0.04763,-0.057,-0.106
15.63,-0.05225,-0.04832,-0.0604,-0.1315
15.64,-0.05243,-0.04864,-0.0648,-0.1024
